tconst,startYear,runtimeMinutes
tt5294522,2019,98.0
tt5294550,2017,132.0
tt5294966,2016,118.0
tt5297256,2016,161.0
tt5301662,2017,118.0
tt5301942,2022,170.0
tt5302918,2023,121.0
tt5304464,2017,107.0
tt5304992,2018,105.0
tt5304996,2018,88.0
tt5306972,2025,183.0
tt5308322,2017,96.0
tt5310090,2016,109.0
tt5311514,2016,106.0
tt5311542,2018,189.0
tt5311546,2016,166.0
tt5312232,2016,174.0
tt5314118,2017,92.0
tt5315210,2022,107.0
tt5315212,2022,111.0
tt5316540,2019,94.0
tt5316648,2023,124.0
tt5322012,2017,90.0
tt5323640,2017,155.0
tt5323662,2016,130.0
tt5325452,2016,103.0
tt5328350,2017,128.0
tt5329376,2016,114.0
tt5335128,2016,115.0
tt5338222,2016,111.0
tt5340300,2017,121.0
tt5344054,2021,123.0
tt5351458,2017,93.0
tt5351818,2017,123.0
tt5352846,2017,91.0
tt5354160,2016,147.0
tt5360952,2018,103.0
tt5360996,2018,120.0
tt5362988,2017,107.0
tt5363618,2019,120.0
tt5371168,2018,92.0
tt5390066,2017,96.0
tt5390504,2017,143.0
tt5397194,2018,100.0
tt5420210,2020,104.0
tt5420886,2017,95.0
tt5427032,2016,114.0
tt5427194,2018,101.0
tt5431082,2017,112.0
tt5431890,2019,112.0
tt5433114,2019,130.0
tt5433138,2021,143.0
tt5433140,2023,141.0
tt5436228,2017,101.0
tt5437928,2018,111.0
tt5439796,2017,118.0
tt5439812,2020,86.0
tt5440700,2016,157.0
tt5442430,2017,104.0
tt5442456,2017,93.0
tt5446858,2016,116.0
tt5451118,2018,145.0
tt5451244,2017,112.0
tt5456546,2017,145.0
tt5457772,2016,126.0
tt5458088,2016,177.0
tt5460276,2017,139.0
tt5460508,2016,105.0
tt5460530,2017,99.0
tt5460658,2016,112.0
tt5460858,2018,127.0
tt5460880,2018,91.0
tt5461944,2018,123.0
tt5461956,2017,89.0
tt5462288,2017,90.0
tt5462326,2017,86.0
tt5462602,2017,120.0
tt5463162,2018,119.0
tt5464234,2017,91.0
tt5466186,2018,107.0
tt5472374,2017,117.0
tt5472758,2016,126.0
tt5474036,2018,156.0
tt5474042,2017,135.0
tt5477566,2016,104.0
tt5477608,2016,127.0
tt5478478,2017,134.0
tt5479616,2017,105.0
tt5493944,2018,85.0
tt5498354,2020,92.0
tt5500148,2016,116.0
tt5500218,2022,102.0
tt5501104,2018,110.0
tt5503686,2019,110.0
tt5503688,2017,98.0
tt5504168,2016,110.0
tt5505316,2016,93.0
tt5510934,2016,100.0
tt5516328,2017,98.0
tt5517438,2016,77.0
tt5519340,2017,117.0
tt5523010,2018,99.0
tt5525650,2024,173.0
tt5533370,2022,97.0
tt5534434,2017,83.0
tt5534436,2017,147.0
tt5535276,2023,129.0
tt5535942,2016,104.0
tt5536610,2018,123.0
tt5536736,2017,112.0
tt5537002,2023,206.0
tt5538800,2016,105.0
tt5539052,2017,95.0
tt5539054,2017,89.0
tt5540188,2017,111.0
tt5540992,2017,90.0
tt5541240,2017,107.0
tt5541848,2017,97.0
tt5542802,2017,147.0
tt5544384,2017,119.0
tt5555502,2016,96.0
tt5559528,2017,137.0
tt5562070,2021,98.0
tt5562652,2016,91.0
tt5563324,2021,92.0
tt5563330,2017,105.0
tt5563334,2019,109.0
tt5566790,2018,101.0
tt5571734,2016,136.0
tt5577494,2019,112.0
tt5577742,2017,104.0
tt5580036,2017,119.0
tt5580266,2018,133.0
tt5580390,2017,123.0
tt5580392,2018,96.0
tt5580536,2017,92.0
tt5581284,2018,100.0
tt5584796,2017,96.0
tt5585272,2020,103.0
tt5586362,2017,90.0
tt5591666,2018,95.0
tt5592248,2017,93.0
tt5592796,2018,113.0
tt5592878,2017,98.0
tt5593384,2019,165.0
tt5595168,2016,110.0
tt5598102,2017,94.0
tt5598216,2016,90.0
tt5598292,2019,88.0
tt5599692,2016,97.0
tt5600714,2016,147.0
tt5605076,2017,91.0
tt5606538,2017,124.0
tt5606664,2019,152.0
tt5607028,2017,135.0
tt5607096,2018,97.0
tt5607714,2017,116.0
tt5610554,2018,95.0
tt5612742,2017,92.0
tt5613484,2018,85.0
tt5613834,2017,145.0
tt5614612,2017,90.0
tt5616176,2020,101.0
tt5616294,2018,100.0
tt5617916,2019,80.0
tt5619332,2018,105.0
tt5622412,2018,104.0
tt5624466,2021,98.0
tt5628302,2017,107.0
tt5628902,2019,107.0
tt5629964,2016,95.0
tt5635026,2023,106.0
tt5635086,2017,104.0
tt5636228,2024,113.0
tt5638642,2017,94.0
tt5639354,2017,104.0
tt5639446,2018,100.0
tt5640450,2016,88.0
tt5646136,2016,106.0
tt5648882,2023,126.0
tt5649108,2017,92.0
tt5649144,2017,111.0
tt5653294,2016,138.0
tt5653514,2017,99.0
tt5655222,2017,96.0
tt5657028,2016,89.0
tt5657846,2017,100.0
tt5657856,2017,132.0
tt5662932,2016,133.0
tt5664636,2018,90.0
tt5666304,2017,89.0
tt5668770,2019,103.0
tt5669936,2017,90.0
tt5670152,2018,96.0
tt5672290,2024,119.0
tt5687334,2017,107.0
tt5688068,2019,104.0
tt5688932,2018,112.0
tt5688996,2018,99.0
tt5689068,2017,92.0
tt5690142,2017,146.0
tt5690360,2018,93.0
tt5690810,2018,106.0
tt5691024,2018,92.0
tt5691670,2018,139.0
tt5692390,2018,106.0
tt5697572,2019,110.0
tt5698320,2017,104.0
tt5699154,2017,117.0
tt5700224,2016,86.0
tt5700672,2016,118.0
tt5709188,2018,98.0
tt5710514,2017,93.0
tt5711148,2017,105.0
tt5713232,2016,133.0
tt5714470,2020,94.0
tt5715066,2020,104.0
tt5715410,2017,92.0
tt5715874,2017,121.0
tt5716464,2017,118.0
tt5717492,2017,95.0
tt5719700,2017,97.0
tt5719748,2019,119.0
tt5721088,2017,91.0
tt5723272,2017,106.0
tt5723286,2017,82.0
tt5723416,2017,103.0
tt5726086,2018,103.0
tt5726616,2017,132.0
tt5727208,2019,135.0
tt5727282,2017,107.0
tt5728684,2016,85.0
tt5729348,2017,118.0
tt5734576,2018,86.0
tt5735280,2016,92.0
tt5737388,2021,84.0
tt5737536,2018,88.0
tt5737862,2017,97.0
tt5740866,2018,120.0
tt5742374,2017,89.0
tt5748448,2021,107.0
tt5751998,2017,91.0
tt5752192,2020,90.0
tt5755238,2023,102.0
tt5758778,2018,102.0
tt5761544,2023,119.0
tt5764024,2017,135.0
tt5764096,2017,132.0
tt5770864,2017,98.0
tt5773402,2018,120.0
tt5774060,2020,95.0
tt5774062,2020,101.0
tt5774450,2018,105.0
tt5776208,2017,97.0
tt5776858,2017,130.0
tt5777628,2016,113.0
tt5779228,2024,101.0
tt5779372,2018,97.0
tt5779540,2017,90.0
tt5783956,2018,97.0
tt5785170,2017,155.0
tt5789976,2018,108.0
tt5792468,2018,91.0
tt5792656,2019,100.0
tt5795086,2017,93.0
tt5797184,2020,106.0
tt5804038,2016,93.0
tt5805752,2017,97.0
tt5808778,2017,77.0
tt5809020,2017,80.0
tt5813366,2017,109.0
tt5813916,2016,135.0
tt5814060,2018,96.0
tt5814534,2019,102.0
tt5814592,2017,71.0
tt5816374,2017,91.0
tt5816682,2017,111.0
tt5822536,2024,106.0
tt5822564,2019,102.0
tt5824826,2016,125.0
tt5825380,2017,101.0
tt5827790,2020,96.0
tt5827916,2019,174.0
tt5829040,2017,81.0
tt5834262,2018,94.0
tt5834426,2022,130.0
tt5834760,2018,103.0
tt5834854,2019,84.0
tt5834874,2024,106.0
tt5836316,2017,94.0
tt5842616,2018,135.0
tt5843876,2020,93.0
tt5845758,2017,98.0
tt5848272,2018,112.0
tt5859238,2017,88.0
tt5859882,2018,110.0
tt5862166,2019,98.0
tt5862312,2017,105.0
tt5864904,2017,78.0
tt5865326,2019,96.0
tt5867314,2020,137.0
tt5867800,2016,130.0
tt5871080,2017,126.0
tt5881528,2018,113.0
tt5882970,2017,136.0
tt5883570,2017,120.0
tt5883632,2016,83.0
tt5884052,2019,104.0
tt5884230,2017,102.0
tt5884234,2017,97.0
tt5884784,2017,90.0
tt5884796,2023,107.0
tt5886046,2019,99.0
tt5886440,2017,110.0
tt5893264,2017,100.0
tt5893332,2017,130.0
tt5895028,2016,100.0
tt5897636,2017,97.0
tt5906392,2017,135.0
tt5910280,2016,126.0
tt5910350,2017,116.0
tt5912454,2016,80.0
tt5913798,2019,95.0
tt5914996,2017,110.0
tt5918074,2016,110.0
tt5918982,2020,103.0
tt5919756,2019,100.0
tt5923962,2016,95.0
tt5927352,2017,110.0
tt5929750,2017,82.0
tt5929754,2018,105.0
tt5929776,2016,96.0
tt5932368,2021,94.0
tt5932728,2019,124.0
tt5934922,2016,126.0
tt5935704,2018,163.0
tt5936492,2018,77.0
tt5936692,2016,123.0
tt5936866,2018,89.0
tt5937770,2016,107.0
tt5941692,2019,104.0
tt5946128,2016,151.0
tt5946852,2016,162.0
tt5950044,2025,129.0
tt5951188,2019,130.0
tt5952138,2018,95.0
tt5952332,2016,92.0
tt5952594,2019,96.0
tt5956100,2017,161.0
tt5959980,2018,164.0
tt5960374,2018,114.0
tt5962210,2017,98.0
tt5963218,2017,113.0
tt5968274,2018,114.0
tt5968394,2019,109.0
tt5969696,2017,132.0
tt5970844,2018,164.0
tt5971474,2023,135.0
tt5973032,2016,76.0
tt5973626,2016,78.0
tt5974030,2019,85.0
tt5977276,2019,108.0
tt5978724,2017,108.0
tt5979872,2018,108.0
tt5979874,2017,89.0
tt5982852,2017,137.0
tt5983262,2017,151.0
tt5985288,2016,114.0
tt5987402,2017,133.0
tt5988370,2017,108.0
tt5989218,2018,117.0
tt5990066,2017,90.0
tt5990342,2017,85.0
tt5990474,2017,100.0
tt5996202,2016,114.0
tt5996836,2017,151.0
tt5997666,2017,143.0
tt6000478,2017,122.0
tt6002232,2017,93.0
tt6003368,2017,91.0
tt6010628,2018,104.0
tt6012380,2019,92.0
tt6014472,2017,89.0
tt6016744,2019,121.0
tt6017756,2019,109.0
tt6017942,2018,102.0
tt6018306,2017,125.0
tt6020800,2022,97.0
tt6027478,2016,165.0
tt6032328,2019,91.0
tt6038600,2016,120.0
tt6040012,2016,120.0
tt6040662,2017,105.0
tt6043142,2018,118.0
tt6044910,2016,123.0
tt6045466,2017,91.0
tt6048922,2020,91.0
tt6048930,2017,96.0
tt6051096,2018,98.0
tt6053438,2017,113.0
tt6054758,2016,159.0
tt6054846,2019,125.0
tt6060156,2017,90.0
tt6060444,2020,108.0
tt6060964,2021,111.0
tt6062774,2019,102.0
tt6063050,2018,120.0
tt6063090,2019,119.0
tt6067752,2019,175.0
tt6068960,2016,150.0
tt6079516,2019,98.0
tt6079772,2021,109.0
tt6081670,2018,85.0
tt6083230,2018,103.0
tt6083648,2018,103.0
tt6084202,2019,123.0
tt6087226,2019,111.0
tt6095472,2019,97.0
tt6095616,2017,120.0
tt6097798,2017,93.0
tt6101820,2017,97.0
tt6104206,2017,85.0
tt6105098,2019,118.0
tt6107548,2019,102.0
tt6108090,2017,150.0
tt6108178,2017,114.0
tt6111574,2021,100.0
tt6113488,2017,112.0
tt6116856,2018,121.0
tt6117702,2017,140.0
tt6119504,2017,99.0
tt6119856,2018,96.0
tt6127004,2019,95.0
tt6129302,2018,154.0
tt6133130,2017,108.0
tt6133466,2018,97.0
tt6135348,2017,143.0
tt6138228,2017,90.0
tt6139732,2019,128.0
tt6141246,2019,100.0
tt6143568,2017,95.0
tt6143850,2018,86.0
tt6146586,2019,130.0
tt6148156,2017,147.0
tt6149154,2019,112.0
tt6155172,2018,135.0
tt6155190,2015,61.0
tt6156350,2016,166.0
tt6160448,2022,136.0
tt6164502,2017,115.0
tt6166392,2023,116.0
tt6167894,2017,132.0
tt6169694,2018,99.0
tt6170954,2017,147.0
tt6173990,2018,151.0
tt6179746,2018,90.0
tt6182078,2018,103.0
tt6182908,2018,96.0
tt6186910,2018,170.0
tt6189022,2019,121.0
tt6193408,2019,86.0
tt6193424,2017,108.0
tt6195094,2018,91.0
tt6196936,2019,87.0
tt6198946,2019,90.0
tt6199572,2020,103.0
tt6201292,2017,169.0
tt6203702,2025,157.0
tt6204340,2017,93.0
tt6205872,2018,108.0
tt6206564,2016,105.0
tt6207878,2017,99.0
tt6208148,2025,109.0
tt6210996,2018,88.0
tt6211976,2018,91.0
tt6212478,2018,116.0
tt6212984,2017,147.0
tt6214084,2017,104.0
tt6214928,2017,102.0
tt6217306,2018,130.0
tt6217564,2017,90.0
tt6217608,2017,104.0
tt6217804,2017,101.0
tt6217926,2021,141.0
tt6218010,2019,120.0
tt6218358,2018,101.0
tt6222118,2020,97.0
tt6223806,2017,89.0
tt6225520,2017,104.0
tt6237612,2018,105.0
tt6237966,2018,138.0
tt6241872,2018,96.0
tt6243140,2017,100.0
tt6246322,2021,98.0
tt6251024,2018,92.0
tt6257174,2018,91.0
tt6259380,2019,98.0
tt6263618,2018,125.0
tt6263850,2024,128.0
tt6264148,2019,88.0
tt6264654,2021,115.0
tt6264938,2019,150.0
tt6265050,2022,156.0
tt6265828,2017,92.0
tt6266538,2018,132.0
tt6269368,2018,109.0
tt6269434,2018,101.0
tt6270534,2019,105.0
tt6277440,2017,139.0
tt6277462,2022,167.0
tt6285944,2020,120.0
tt6288124,2018,114.0
tt6288250,2017,109.0
tt6288694,2017,87.0
tt6290798,2018,88.0
tt6292852,2019,113.0
tt6293516,2017,113.0
tt6294822,2017,116.0
tt6299040,2017,116.0
tt6300910,2024,95.0
tt6302160,2016,136.0
tt6303866,2017,98.0
tt6304046,2017,116.0
tt6304162,2017,127.0
tt6306064,2018,96.0
tt6315524,2017,139.0
tt6316138,2017,125.0
tt6317656,2020,95.0
tt6320628,2019,129.0
tt6322922,2017,98.0
tt6324278,2019,97.0
tt6324614,2018,118.0
tt6333052,2017,80.0
tt6333054,2017,93.0
tt6333060,2017,120.0
tt6334354,2021,132.0
tt6335734,2017,92.0
tt6336356,2017,103.0
tt6338476,2017,100.0
tt6338498,2021,95.0
tt6341832,2021,100.0
tt6343314,2018,130.0
tt6348138,2019,93.0
tt6349302,2017,90.0
tt6359554,2017,148.0
tt6359956,2017,104.0
tt6367558,2017,107.0
tt6372694,2021,103.0
tt6378710,2019,90.0
tt6380520,2016,105.0
tt6386748,2018,125.0
tt6390668,2019,139.0
tt6394270,2019,109.0
tt6398184,2019,122.0
tt6399158,2017,126.0
tt6400614,2017,100.0
tt6402468,2021,121.0
tt6408226,2017,117.0
tt6410564,2017,124.0
tt6412452,2018,133.0
tt6412864,2017,101.0
tt6418778,2018,100.0
tt6418996,2019,80.0
tt6421110,2018,89.0
tt6423362,2019,100.0
tt6423776,2017,94.0
tt6426028,2018,102.0
tt6428676,2019,85.0
tt6432466,2021,111.0
tt6433456,2018,123.0
tt6433880,2017,93.0
tt6436620,2023,101.0
tt6436726,2019,93.0
tt6438096,2017,90.0
tt6439020,2019,119.0
tt6439558,2017,114.0
tt6442978,2017,82.0
tt6443346,2022,125.0
tt6445414,2019,102.0
tt6450186,2018,110.0
tt6450804,2019,128.0
tt6452574,2018,155.0
tt6455162,2022,143.0
tt6456326,2020,131.0
tt6462462,2017,95.0
tt6462958,2022,116.0
tt6467266,2021,110.0
tt6469548,2018,72.0
tt6471264,2017,120.0
tt6472976,2019,116.0
tt6473066,2020,121.0
tt6474040,2018,92.0
tt6475714,2020,103.0
tt6476140,2019,106.0
tt6483364,2018,93.0
tt6484982,2017,106.0
tt6485666,2017,172.0
tt6485928,2018,98.0
tt6491178,2018,159.0
tt6493286,2017,129.0
tt6494418,2018,104.0
tt6495056,2023,83.0
tt6495770,2018,85.0
tt6499752,2018,100.0
tt6504538,2018,101.0
tt6506264,2021,104.0
tt6508228,2020,94.0
tt6510332,2018,111.0
tt6511932,2019,95.0
tt6512784,2017,135.0
tt6513120,2019,108.0
tt6513656,2018,93.0
tt6514196,2018,137.0
tt6515910,2019,112.0
tt6516314,2018,81.0
tt6518270,2018,108.0
tt6520954,2018,107.0
tt6521776,2018,102.0
tt6521876,2019,105.0
tt6522546,2017,155.0
tt6523720,2018,106.0
tt6527426,2018,164.0
tt6528290,2023,112.0
tt6533240,2018,98.0
tt6535880,2019,92.0
tt6537238,2017,111.0
tt6543652,2018,89.0
tt6544220,2019,79.0
tt6547170,2018,89.0
tt6547786,2019,95.0
tt6556576,2018,89.0
tt6556670,2019,99.0
tt6556890,2017,74.0
tt6560164,2019,82.0
tt6563576,2019,85.0
tt6565702,2019,113.0
tt6566576,2021,107.0
tt6571548,2021,125.0
tt6572702,2017,93.0
tt6574146,2017,106.0
tt6574272,2017,87.0
tt6576556,2018,111.0
tt6580564,2018,102.0
tt6587046,2023,124.0
tt6587640,2020,91.0
tt6588966,2018,116.0
tt6593054,2019,147.0
tt6595896,2017,98.0
tt6598238,2020,107.0
tt6598626,2017,83.0
tt6604188,2025,119.0
tt6609088,2017,105.0
tt6610158,2018,108.0
tt6613878,2018,105.0
tt6624144,2019,97.0
tt6628102,2018,188.0
tt6628394,2018,141.0
tt6643972,2019,96.0
tt6644200,2018,90.0
tt6652708,2018,105.0
tt6654210,2021,106.0
tt6662736,2018,101.0
tt6663582,2018,117.0
tt6673612,2020,101.0
tt6673840,2017,137.0
tt6675244,2018,101.0
tt6679794,2018,121.0
tt6684714,2018,86.0
tt6684884,2018,109.0
tt6685538,2023,99.0
tt6689014,2023,102.0
tt6692354,2017,105.0
tt6697582,2018,125.0
tt6700846,2017,90.0
tt6704776,2018,110.0
tt6704898,2019,118.0
tt6705162,2022,107.0
tt6708116,2018,100.0
tt6708668,2022,114.0
tt6710474,2022,139.0
tt6712014,2017,141.0
tt6714534,2017,92.0
tt6718170,2023,92.0
tt6720802,2020,170.0
tt6721848,2017,110.0
tt6722030,2019,102.0
tt6722400,2023,90.0
tt6722726,2019,106.0
tt6722802,2022,109.0
tt6723592,2020,150.0
tt6728096,2018,90.0
tt6733874,2021,98.0
tt6734984,2017,152.0
tt6735740,2019,105.0
tt6738136,2017,108.0
tt6739646,2017,90.0
tt6742252,2018,85.0
tt6744044,2018,92.0
tt6745550,2019,95.0
tt6748466,2018,104.0
tt6751668,2019,132.0
tt6752992,2018,128.0
tt6760876,2019,127.0
tt6763252,2017,118.0
tt6768578,2018,103.0
tt6769280,2018,104.0
tt6769508,2017,139.0
tt6772802,2020,116.0
tt6772804,2019,87.0
tt6772950,2018,100.0
tt6774212,2018,157.0
tt6774786,2018,119.0
tt6777338,2017,124.0
tt6781982,2018,111.0
tt6788942,2017,130.0
tt6791096,2018,110.0
tt6791350,2023,150.0
tt6791730,2017,150.0
tt6792282,2018,122.0
tt6793580,2018,124.0
tt6794424,2017,114.0
tt6802308,2018,94.0
tt6802400,2021,110.0
tt6803046,2019,91.0
tt6803212,2019,103.0
tt6805938,2022,86.0
tt6806448,2019,137.0
tt6811018,2019,120.0
tt6817944,2019,78.0
tt6820256,2018,98.0
tt6821012,2018,116.0
tt6823148,2021,131.0
tt6823368,2019,129.0
tt6826438,2018,129.0
tt6828390,2019,119.0
tt6829180,2018,97.0
tt6832388,2018,95.0
tt6836936,2019,170.0
tt6838702,2018,107.0
tt6841122,2020,99.0
tt6842770,2020,102.0
tt6843812,2018,137.0
tt6850820,2018,101.0
tt6852534,2019,106.0
tt6852872,2018,108.0
tt6856242,2021,131.0
tt6857112,2019,116.0
tt6857166,2018,104.0
tt6857376,2021,110.0
tt6857988,2018,98.0
tt6859352,2018,93.0
tt6859418,2018,107.0
tt6859762,2018,111.0
tt6861726,2017,150.0
tt6864046,2018,116.0
tt6865690,2018,90.0
tt6866224,2018,111.0
tt6874690,2024,104.0
tt6874762,2021,93.0
tt6878038,2017,137.0
tt6878306,2020,118.0
tt6878378,2017,149.0
tt6878882,2018,142.0
tt6879446,2023,102.0
tt6882604,2020,109.0
tt6889032,2018,101.0
tt6890582,2018,101.0
tt6892400,2017,128.0
tt6892462,2018,102.0
tt6893836,2018,98.0
tt6895284,2019,94.0
tt6896536,2017,113.0
tt6900448,2018,98.0
tt6902332,2021,108.0
tt6902676,2019,98.0
tt6902696,2018,102.0
tt6903440,2019,148.0
tt6905696,2018,104.0
tt6906292,2023,91.0
tt6908274,2018,128.0
tt6910020,2018,134.0
tt6910282,2021,112.0
tt6910678,2021,98.0
tt6911608,2018,114.0
tt6914122,2020,120.0
tt6915770,2023,121.0
tt6916362,2018,119.0
tt6920084,2021,107.0
tt6920356,2019,120.0
tt6921996,2018,89.0
tt6923462,2018,112.0
tt6924650,2019,138.0
tt6927152,2018,121.0
tt6929642,2018,162.0
tt6931414,2018,136.0
tt6931658,2022,131.0
tt6932874,2021,107.0
tt6933454,2018,103.0
tt6938828,2018,111.0
tt6950476,2023,112.0
tt6951892,2018,110.0
tt6952604,2017,116.0
tt6952960,2018,96.0
tt6953974,2018,89.0
tt6957966,2018,102.0
tt6958014,2018,93.0
tt6958212,2017,113.0
tt6964940,2021,107.0
tt6966692,2018,130.0
tt6967980,2017,116.0
tt6968614,2023,115.0
tt6971752,2017,119.0
tt6972140,2018,138.0
tt6977240,2017,88.0
tt6977338,2019,90.0
tt6979756,2023,148.0
tt6980546,2018,173.0
tt6986710,2019,112.0
tt6987770,2018,87.0
tt6988116,2019,166.0
tt6990206,2017,99.0
tt6998518,2018,121.0
tt6999052,2018,124.0
tt7008872,2018,115.0
tt7010412,2017,102.0
tt7014006,2018,93.0
tt7014378,2021,95.0
tt7016254,2019,123.0
tt7019820,2017,160.0
tt7019842,2018,158.0
tt7019942,2019,176.0
tt7025976,2018,120.0
tt7026488,2020,105.0
tt7026666,2021,140.0
tt7026672,2018,97.0
tt7027278,2018,116.0
tt7035004,2020,100.0
tt7038762,2023,82.0
tt7040874,2018,117.0
tt7042862,2018,98.0
tt7043012,2019,113.0
tt7048622,2017,113.0
tt7054636,2019,109.0
tt7056732,2017,109.0
tt7057496,2017,108.0
tt7058080,2019,98.0
tt7059844,2019,160.0
tt7060344,2018,146.0
tt7060460,2017,157.0
tt7063210,2017,105.0
tt7068818,2017,101.0
tt7068946,2025,132.0
tt7069210,2021,112.0
tt7070818,2019,96.0
tt7073710,2018,98.0
tt7074886,2018,113.0
tt7076834,2017,107.0
tt7083526,2019,116.0
tt7084386,2021,95.0
tt7094488,2021,125.0
tt7095482,2018,132.0
tt7095654,2018,123.0
tt7097896,2021,97.0
tt7098658,2018,138.0
tt7112154,2018,119.0
tt7121252,2018,100.0
tt7125774,2018,125.0
tt7125860,2018,119.0
tt7126948,2020,151.0
tt7130300,2025,92.0
tt7131622,2019,161.0
tt7131870,2017,123.0
tt7133686,2018,106.0
tt7134096,2020,109.0
tt7137380,2018,121.0
tt7137846,2018,88.0
tt7139936,2019,92.0
tt7142506,2018,99.0
tt7144666,2021,103.0
tt7146812,2020,102.0
tt7147158,2022,98.0
tt7147540,2018,122.0
tt7149730,2020,93.0
tt7153488,2020,87.0
tt7153766,2018,98.0
tt7156222,2018,73.0
tt7158430,2018,97.0
tt7159382,2017,144.0
tt7160070,2017,139.0
tt7160372,2023,105.0
tt7167686,2019,87.0
tt7170950,2018,98.0
tt7178640,2020,106.0
tt7179784,2018,160.0
tt7180544,2017,154.0
tt7181546,2025,124.0
tt7183578,2018,130.0
tt7190460,2017,151.0
tt7200946,2019,109.0
tt7204348,2018,118.0
tt7205316,2018,101.0
tt7207238,2017,90.0
tt7208564,2018,92.0
tt7209472,2020,83.0
tt7209510,2018,99.0
tt7212726,2018,158.0
tt7212754,2020,150.0
tt7213936,2017,106.0
tt7214762,2017,94.0
tt7214842,2017,95.0
tt7214954,2022,105.0
tt7215232,2024,109.0
tt7215262,2017,93.0
tt7218518,2018,140.0
tt7218732,2017,113.0
tt7220754,2018,92.0
tt7221896,2017,100.0
tt7225386,2018,116.0
tt7230750,2021,121.0
tt7236034,2018,109.0
tt7238392,2018,102.0
tt7241926,2018,108.0
tt7242142,2018,95.0
tt7250056,2018,108.0
tt7255568,2019,146.0
tt7256866,2018,94.0
tt7260048,2017,109.0
tt7262882,2018,107.0
tt7268738,2021,143.0
tt7270808,2021,141.0
tt7277680,2017,123.0
tt7278824,2019,123.0
tt7279180,2017,104.0
tt7279188,2018,101.0
tt7280898,2018,143.0
tt7282468,2018,148.0
tt7283064,2019,167.0
tt7286456,2019,122.0
tt7286916,2017,100.0
tt7286966,2020,82.0
tt7288408,2019,103.0
tt7291268,2017,100.0
tt7294150,2020,149.0
tt7294534,2017,182.0
tt7295450,2018,90.0
tt7296862,2017,75.0
tt7298400,2018,136.0
tt7299298,2019,122.0
tt7304802,2019,121.0
tt7304824,2020,139.0
tt7312940,2017,92.0
tt7315484,2019,90.0
tt7318202,2018,117.0
tt7320560,2017,113.0
tt7322224,2022,147.0
tt7323600,2017,102.0
tt7328154,2018,93.0
tt7329656,2019,90.0
tt7329858,2018,136.0
tt7334528,2018,103.0
tt7339248,2019,104.0
tt7339826,2018,115.0
tt7342838,2018,126.0
tt7345930,2018,131.0
tt7347846,2019,108.0
tt7349662,2018,135.0
tt7349910,2018,119.0
tt7349950,2019,169.0
tt7350614,2018,90.0
tt7354440,2023,119.0
tt7357302,2017,97.0
tt7362036,2018,117.0
tt7363076,2018,122.0
tt7363104,2020,134.0
tt7365604,2018,113.0
tt7367960,2018,83.0
tt7374926,2019,107.0
tt7374948,2019,101.0
tt7375466,2022,112.0
tt7378922,2021,118.0
tt7388562,2018,108.0
tt7390588,2019,93.0
tt7390646,2019,108.0
tt7391996,2018,152.0
tt7392212,2018,170.0
tt7394674,2019,98.0
tt7394816,2019,97.0
tt7395114,2020,138.0
tt7399138,2019,110.0
tt7399470,2017,125.0
tt7401588,2018,118.0
tt7405458,2022,126.0
tt7420342,2019,112.0
tt7422822,2019,95.0
tt7424200,2018,84.0
tt7427356,2019,98.0
tt7430722,2019,151.0
tt7431594,2018,160.0
tt7439064,2019,125.0
tt7440432,2018,124.0
tt7442274,2018,109.0
tt7448180,2018,95.0
tt7451284,2018,85.0
tt7455754,2018,86.0
tt7456310,2019,118.0
tt7456312,2020,115.0
tt7458762,2019,115.0
tt7460806,2018,98.0
tt7461200,2018,93.0
tt7461272,2022,121.0
tt7461372,2019,90.0
tt7461686,2023,100.0
tt7464188,2018,118.0
tt7465992,2018,177.0
tt7466442,2022,102.0
tt7466810,2022,164.0
tt7468056,2017,121.0
tt7468616,2018,88.0
tt7469726,2017,137.0
tt7469828,2022,115.0
tt7472352,2018,97.0
tt7475578,2021,130.0
tt7476116,2018,121.0
tt7476236,2018,93.0
tt7477310,2018,91.0
tt7485048,2019,154.0
tt7488208,2020,95.0
tt7489816,2018,90.0
tt7493370,2019,124.0
tt7504726,2020,100.0
tt7504818,2021,107.0
tt7510222,2024,94.0
tt7510346,2020,94.0
tt7512624,2018,149.0
tt7515456,2018,107.0
tt7518466,2017,90.0
tt7518786,2021,162.0
tt7521214,2019,107.0
tt7524414,2019,101.0
tt7525778,2018,94.0
tt7527682,2022,88.0
tt7529298,2022,121.0
tt7533152,2019,113.0
tt7533846,2017,108.0
tt7535792,2017,115.0
tt7535868,2017,90.0
tt7541106,2019,90.0
tt7541720,2021,107.0
tt7545266,2020,83.0
tt7545524,2018,103.0
tt7545566,2018,106.0
tt7547410,2019,102.0
tt7549892,2017,87.0
tt7549996,2019,118.0
tt7550000,2020,113.0
tt7550014,2022,95.0
tt7552686,2019,101.0
tt7556122,2020,125.0
tt7557108,2019,84.0
tt7558302,2019,100.0
tt7574556,2025,98.0
tt7581552,2019,130.0
tt7581572,2018,123.0
tt7581902,2018,138.0
tt7587876,2019,100.0
tt7588790,2017,95.0
tt7589524,2018,106.0
tt7599146,2023,131.0
tt7600382,2019,98.0
tt7601480,2021,136.0
tt7605074,2019,125.0
tt7605922,2018,104.0
tt7608028,2018,94.0
tt7608418,2017,92.0
tt7608534,2017,104.0
