tconst,startYear,runtimeMinutes,budget,revenue,production_companies,original_language,origin_country,top_3_cast,director,keywords,genres,certification_us,release_date
tt4428728,2015,81.0,,,"[12648, 2902, 115156, 115157, 109458, 115158, 19037, 22127, 104, 10611]",fr,['FR'],"[{'id': 20667, 'popularity': 0.961}, {'id': 239118, 'popularity': 0.2567}, {'id': 458904, 'popularity': 0.3652}]","[{'id': 84439, 'popularity': 0.3672}]","[90, 3882, 196917, 208236, 243959, 311998]","[18, 80, 53]",,2016-05-04
tt4428788,2015,129.0,,497323.0,"[2927, 9111, 11199, 120701, 92234, 591]",fr,['FR'],"[{'id': 20080, 'popularity': 0.6963}, {'id': 55805, 'popularity': 0.5346}, {'id': 4395, 'popularity': 0.2407}]","[{'id': 113855, 'popularity': 0.1543}]","[1326, 2199, 6029, 1157, 90, 1003, 4029, 9887, 9672, 41355, 156042, 164920, 168573, 207876, 221068, 235768, 258533, 267979]","[35, 18, 10402]",,2015-09-16
tt4428814,2015,91.0,,106498.0,"[94, 57752]",fr,['FR'],"[{'id': 5443, 'popularity': 0.6605}, {'id': 1517228, 'popularity': 0.0404}, {'id': 1517229, 'popularity': 0.0362}]","[{'id': 7288, 'popularity': 0.1417}]","[156052, 190823]",[18],NR,2015-05-19
tt4429128,2015,179.0,,14000000.0,"[78975, 20761]",ta,['IN'],"[{'id': 93193, 'popularity': 1.7332}, {'id': 544979, 'popularity': 0.5147}, {'id': 309241, 'popularity': 0.8883}]","[{'id': 1130914, 'popularity': 0.596}]","[6139, 10235, 9714, 9748]","[80, 53, 18, 10751]",,2015-07-03
tt4430136,2015,137.0,,,[65217],hi,['IN'],"[{'id': 1846859, 'popularity': 0.8736}, {'id': 1833343, 'popularity': 0.2415}, {'id': 1521297, 'popularity': 0.4104}]","[{'id': 1158937, 'popularity': 0.1103}]",[],"[10749, 35, 18]",,2015-10-16
tt4435072,2022,140.0,17610180.0,,"[19146, 104529]",te,['IN'],"[{'id': 1508809, 'popularity': 0.9349}, {'id': 1973077, 'popularity': 1.0871}, {'id': 141701, 'popularity': 1.5114}]","[{'id': 119891, 'popularity': 0.7348}]",[],"[28, 10749]",,2022-08-25
tt4437216,2016,96.0,,23020.0,"[1422, 8924, 7288, 72236]",en,['US'],"[{'id': 224167, 'popularity': 2.4596}, {'id': 130565, 'popularity': 1.3542}, {'id': 1336393, 'popularity': 0.3017}]","[{'id': 79683, 'popularity': 0.1765}]","[380, 6093, 3616, 9672, 10079, 157632, 358703]",[18],R,2016-09-23
tt4439620,2021,99.0,,,"[139830, 130900, 78805, 6626]",en,['US'],"[{'id': 40276, 'popularity': 0.7831}, {'id': 86268, 'popularity': 2.6751}, {'id': 1271, 'popularity': 3.5649}]","[{'id': 1321390, 'popularity': 0.2274}]","[13015, 158780]","[28, 10749, 10752]",R,2021-01-08
tt4441280,2015,76.0,,,"[66161, 40817, 50794]",es,['ES'],"[{'id': 1042729, 'popularity': 0.5698}, {'id': 563570, 'popularity': 0.2599}, {'id': 1414862, 'popularity': 0.3238}]","[{'id': 1422671, 'popularity': 0.0842}]",[13092],"[18, 53]",,2015-03-15
tt4443658,2016,89.0,,176288.0,"[15710, 37723]",en,"['AU', 'US']","[{'id': 1385063, 'popularity': 0.6799}, {'id': 1313583, 'popularity': 1.0549}, {'id': 1198286, 'popularity': 0.6366}]","[{'id': 567933, 'popularity': 0.1115}]","[65, 3986, 9826, 10115, 10794, 14903, 170539, 172742, 186466, 207317]","[27, 53, 35]",R,2017-10-06
tt4444956,2019,111.0,,,"[7353, 99665]",en,['US'],"[{'id': 63071, 'popularity': 0.4942}, {'id': 76968, 'popularity': 0.6688}, {'id': 1383391, 'popularity': 0.4724}]","[{'id': 133403, 'popularity': 0.3397}]","[212, 3149, 9672, 15009, 244944]",[80],,2019-04-19
tt4450706,2015,108.0,,8674655.0,[25350],tr,['TR'],"[{'id': 1255742, 'popularity': 0.667}, {'id': 145500, 'popularity': 3.9079}, {'id': 145726, 'popularity': 0.1663}]","[{'id': 1304672, 'popularity': 0.247}]",[],"[10749, 35]",,2015-03-20
tt4451458,2016,128.0,,559029.0,"[87695, 43957, 5125, 87696, 15507, 27904]",es,['CL'],"[{'id': 19579, 'popularity': 0.3399}, {'id': 85148, 'popularity': 0.2483}, {'id': 1174840, 'popularity': 0.5026}]","[{'id': 55119, 'popularity': 0.6492}]","[9887, 5565, 185018, 258533]","[14, 18]",,2016-03-23
tt4456982,2015,80.0,1500000.0,,[81153],en,"['US', 'CA']","[{'id': 1437094, 'popularity': 0.2258}, {'id': 60650, 'popularity': 1.6876}, {'id': 9979, 'popularity': 1.5032}]","[{'id': 1437094, 'popularity': 0.2258}]","[974, 10726, 160335, 194780, 229177]",[18],,2015-04-24
tt4457344,2017,80.0,,,"[92472, 97855, 97856, 127332, 44632]",en,['US'],"[{'id': 216147, 'popularity': 0.2047}, {'id': 1407080, 'popularity': 0.2926}, {'id': 136183, 'popularity': 0.8081}]","[{'id': 1141000, 'popularity': 0.2307}]",[2158],"[35, 12, 27, 14]",NR,2017-08-18
tt4458206,2015,114.0,,,[],tr,['TR'],"[{'id': 1162046, 'popularity': 0.2602}, {'id': 1548372, 'popularity': 0.0958}, {'id': 145416, 'popularity': 0.2175}]","[{'id': 1570847, 'popularity': 0.0214}]",[222457],"[80, 9648]",,2015-02-13
tt4460792,2019,100.0,,,"[86766, 6705, 3353, 1898]",en,"['IE', 'GB']","[{'id': 1363054, 'popularity': 1.409}, {'id': 1290466, 'popularity': 2.544}, {'id': 1362813, 'popularity': 1.136}]","[{'id': 1264777, 'popularity': 0.3657}]","[11004, 11733, 14985, 156866, 186251, 240958, 276533]","[80, 18]",R,2020-03-13
tt4460800,2023,107.0,,,"[58085, 168242, 6705, 16878]",en,['GB'],"[{'id': 1102430, 'popularity': 0.2837}, {'id': 3486294, 'popularity': 0.0596}, {'id': 3344630, 'popularity': 0.1984}]","[{'id': 1048474, 'popularity': 0.0972}, {'id': 206919, 'popularity': 2.8738}]","[212, 4565, 10683, 161728, 194451, 243676, 286125, 309426]","[878, 53, 18, 12, 35]",R,2023-10-15
tt4463816,2018,95.0,,843970.0,"[82968, 46339, 76991, 104169, 46240, 51526, 39004, 107080]",en,"['IE', 'US', 'HU', 'GB']","[{'id': 234352, 'popularity': 7.2772}, {'id': 11108, 'popularity': 3.2971}, {'id': 974, 'popularity': 1.5937}]","[{'id': 1585062, 'popularity': 0.1796}]","[782, 848, 9748, 18023, 204701, 207268, 226621]","[80, 18, 53, 28, 35, 9648]",NR,2018-05-10
tt4465572,2018,111.0,,,"[101339, 221347]",en,['US'],"[{'id': 23459, 'popularity': 5.1732}, {'id': 110014, 'popularity': 3.8524}, {'id': 84497, 'popularity': 3.0587}]","[{'id': 65317, 'popularity': 0.3399}]","[904, 10235, 197430]",[18],R,2018-06-07
tt4466490,2016,173.0,1488410.0,,"[94, 13407, 20647, 53362, 75039, 79271, 25308]",ro,['RO'],"[{'id': 1011111, 'popularity': 0.1332}, {'id': 1617045, 'popularity': 0.1155}, {'id': 931367, 'popularity': 0.1674}]","[{'id': 107533, 'popularity': 0.179}]",[],[18],,2016-08-03
tt4466936,2015,90.0,,,[22385],fr,['FR'],"[{'id': 24891, 'popularity': 0.4642}, {'id': 132431, 'popularity': 0.2633}, {'id': 586729, 'popularity': 0.3651}]","[{'id': 24891, 'popularity': 0.4642}]",[],"[35, 10749, 18]",,2015-05-06
tt4471908,2022,107.0,8000000.0,,[],en,"['US', 'GB']","[{'id': 1075104, 'popularity': 0.2269}, {'id': 5538, 'popularity': 1.872}, {'id': 57449, 'popularity': 1.6541}]","[{'id': 1827463, 'popularity': 0.1369}]",[209476],"[36, 18]",,2022-06-30
tt4477292,2019,128.0,,,[124174],en,"['GB', 'US']","[{'id': 2452676, 'popularity': 0.0214}, {'id': 2452677, 'popularity': 0.0847}, {'id': 2452817, 'popularity': 0.0168}]","[{'id': 1497391, 'popularity': 0.1199}, {'id': 1497392, 'popularity': 0.0998}]",[],"[878, 9648]",,2019-11-08
tt4479380,2021,124.0,,,"[290, 17685, 31787, 1012, 19638, 67260, 9987, 157183, 157184, 12075, 236315]",en,"['US', 'GB', 'CH']","[{'id': 209326, 'popularity': 3.7003}, {'id': 1246972, 'popularity': 2.1374}, {'id': 1333, 'popularity': 3.1762}]","[{'id': 447777, 'popularity': 0.2056}]",[],"[18, 28, 53]",,2021-08-11
tt4481066,2018,93.0,,,"[75806, 61011, 90999, 90421]",en,"['CA', 'US']","[{'id': 1279814, 'popularity': 0.6189}, {'id': 1475093, 'popularity': 0.7151}, {'id': 1493223, 'popularity': 0.4915}]","[{'id': 1081884, 'popularity': 0.1852}]","[6054, 1013, 738, 6733, 10683, 12392, 15058, 18068, 158718, 184439, 240305, 258533, 296608, 325804, 337727]",[18],R,2019-01-03
tt4483220,2015,90.0,,,[27460],en,['US'],"[{'id': 5139, 'popularity': 2.1175}, {'id': 57167, 'popularity': 1.174}, {'id': 128628, 'popularity': 1.9714}]","[{'id': 1341360, 'popularity': 0.1867}]","[3335, 4924, 9826, 11857, 12339, 18029, 171376, 208331]","[35, 27]",R,2015-11-13
tt4489416,2015,119.0,,8852989.0,"[13113, 35971, 104184, 9149, 1778, 3341, 2883]",ja,['JP'],"[{'id': 1325949, 'popularity': 1.9019}, {'id': 1254052, 'popularity': 2.0596}, {'id': 1325034, 'popularity': 2.4153}]","[{'id': 1243962, 'popularity': 1.018}]","[6270, 210024, 235790]","[16, 18, 10402, 10749]",,2015-09-19
tt4494718,2017,90.0,,1725841.0,"[834, 106299, 21868, 123084, 76314, 2395]",en,"['US', 'GB']","[{'id': 118, 'popularity': 2.5257}, {'id': 53807, 'popularity': 1.5901}, {'id': 11291, 'popularity': 2.4634}]","[{'id': 2283, 'popularity': 4.1984}]","[90, 818, 5565, 173245, 181328, 208992, 211823, 211931, 227302]","[36, 18]",R,2017-08-03
tt4501268,2024,131.0,,,[2140],hi,['IN'],"[{'id': 4240376, 'popularity': 0.1022}, {'id': 973402, 'popularity': 0.889}, {'id': 2518564, 'popularity': 0.6568}]","[{'id': 1944716, 'popularity': 0.2405}]","[818, 286957]","[18, 36]",,2024-06-21
tt4503598,2015,82.0,,,"[74006, 3898]",en,['US'],"[{'id': 33397, 'popularity': 1.983}, {'id': 205783, 'popularity': 0.3802}, {'id': 1215046, 'popularity': 0.3633}]","[{'id': 1435414, 'popularity': 0.0759}]",[2604],"[27, 53]",NR,2016-03-04
tt4511200,2015,95.0,10000.0,,"[162, 1747]",de,['DE'],"[{'id': 112, 'popularity': 3.3158}, {'id': 1492675, 'popularity': 0.0917}, {'id': 1557393, 'popularity': 0.0286}]","[{'id': 1537547, 'popularity': 0.1237}]",[14893],[18],,2017-05-10
tt4513316,2017,123.0,,580346.0,[19640],en,['US'],"[{'id': 1392137, 'popularity': 4.4051}, {'id': 6832, 'popularity': 1.9738}, {'id': 86034, 'popularity': 2.2061}]","[{'id': 1667819, 'popularity': 0.2314}]","[566, 745, 1536, 716, 718, 10683, 34124, 41592, 157008, 187056, 190089, 207691, 208992, 236377]",[18],R,2017-10-27
tt4526546,2016,89.0,,,"[7775, 50084]",en,"['CA', 'US']","[{'id': 92404, 'popularity': 3.5862}, {'id': 1136406, 'popularity': 5.6946}, {'id': 58168, 'popularity': 2.4524}]","[{'id': 1743407, 'popularity': 0.0457}]","[970, 1442, 1366, 9743, 12565, 14882]","[18, 53]",R,2016-07-31
tt4530884,2015,92.0,,144420.0,[10399],en,['US'],"[{'id': 129928, 'popularity': 1.9576}, {'id': 1230687, 'popularity': 4.3266}, {'id': 90576, 'popularity': 0.7961}]","[{'id': 76462, 'popularity': 0.4602}]","[570, 6149, 703, 2655, 5340, 9663, 9748, 9826, 13006, 18087, 184352, 325813]",[27],R,2015-10-01
tt4536768,2016,95.0,,,"[53020, 37723]",en,['AU'],"[{'id': 34502, 'popularity': 1.624}, {'id': 1229432, 'popularity': 0.8734}, {'id': 103554, 'popularity': 0.9986}]","[{'id': 61763, 'popularity': 0.1095}]","[9882, 12337, 13031]",[878],NR,2016-02-17
tt4547056,2016,111.0,5005600.0,,"[19638, 85169, 7281, 64479]",en,['GB'],"[{'id': 1611984, 'popularity': 0.291}, {'id': 59620, 'popularity': 2.7877}, {'id': 14887, 'popularity': 3.5128}]","[{'id': 1231927, 'popularity': 0.3662}]","[212, 818, 2321, 4458, 4884, 12377, 12663, 14760, 159287, 188952, 221253, 227583, 232473, 261264]","[28, 27, 878]",R,2016-09-23
tt4547120,2015,84.0,,,[1311],en,['US'],"[{'id': 104298, 'popularity': 0.5273}, {'id': 1465481, 'popularity': 0.2712}, {'id': 1243099, 'popularity': 1.7054}]","[{'id': 112047, 'popularity': 0.1322}]","[3521, 12670, 18035, 158070, 189411]","[28, 878, 10770]",PG-13,2015-05-19
tt4547194,2017,106.0,15100000.0,,"[12142, 436, 100877, 36434, 22127, 78253, 102527, 5122, 19037]",en,"['US', 'GB']","[{'id': 1330999, 'popularity': 1.5903}, {'id': 8691, 'popularity': 6.2776}, {'id': 17606, 'popularity': 2.0696}]","[{'id': 1284964, 'popularity': 0.0863}]","[1299, 6733, 9717, 10809, 18712, 189099, 325777]","[14, 18]",PG-13,2017-11-15
tt4550420,2016,85.0,,,"[81301, 28286, 25577]",en,['US'],"[{'id': 208519, 'popularity': 2.4466}, {'id': 36801, 'popularity': 2.5257}, {'id': 213001, 'popularity': 2.4252}]","[{'id': 1572146, 'popularity': 0.1926}]","[380, 11157, 12660, 187056]","[35, 18, 10749]",R,2016-09-19
tt4552524,2015,94.0,,,"[7662, 200466]",en,['IL'],"[{'id': 572195, 'popularity': 1.0755}, {'id': 1465526, 'popularity': 0.2222}, {'id': 1157868, 'popularity': 0.1665}]","[{'id': 507840, 'popularity': 0.1998}, {'id': 507842, 'popularity': 0.1298}]","[536, 3575, 15001, 161261, 161280, 163053, 212410, 220860, 276164, 365784, 365923]","[27, 28, 878, 53]",R,2016-01-22
tt4557956,2017,91.0,,,"[24012, 61018]",en,"['CA', 'US']","[{'id': 93210, 'popularity': 1.9282}, {'id': 18979, 'popularity': 2.4566}, {'id': 19159, 'popularity': 2.4113}]","[{'id': 32796, 'popularity': 0.4805}]","[1157, 1332, 2587, 3487, 2350, 2864, 8631, 9748, 15111, 18298, 172274, 179430, 219779, 243617, 247745, 275684, 312719, 316204]",[35],R,2017-10-27
tt4558362,2015,97.0,,,[71616],tr,['TR'],"[{'id': 66980, 'popularity': 0.3289}, {'id': 66044, 'popularity': 0.3367}, {'id': 1918108, 'popularity': 0.4407}]","[{'id': 1558413, 'popularity': 0.1196}]","[5733, 9673]",[18],,2015-03-27
tt4558376,2020,86.0,,7547254.0,"[127929, 1785, 22213]",en,['US'],"[{'id': 15886, 'popularity': 2.6721}, {'id': 23659, 'popularity': 3.5317}, {'id': 464993, 'popularity': 1.7365}]","[{'id': 105648, 'popularity': 1.4837}, {'id': 161932, 'popularity': 1.3232}]","[1157, 10123, 1201, 14724, 162327, 168135, 181031, 182651, 192941, 204278, 212886, 226302, 238006, 240119, 242898, 248915, 292395, 317729, 317737, 317739, 317749]","[18, 35]",R,2020-02-06
tt4559006,2016,158.0,,,"[83151, 12154, 19146]",hi,['IN'],"[{'id': 85034, 'popularity': 1.4316}, {'id': 81928, 'popularity': 0.8278}, {'id': 87773, 'popularity': 1.5884}]","[{'id': 35736, 'popularity': 2.184}]","[9673, 14534, 14602, 34265, 230442]","[10749, 18]",PG-13,2016-10-27
tt4560008,2016,92.0,,,"[22306, 90610, 9118, 791, 35608]",en,['GB'],"[{'id': 567269, 'popularity': 2.0249}, {'id': 207, 'popularity': 1.6512}, {'id': 125660, 'popularity': 2.2818}]","[{'id': 1064951, 'popularity': 0.2238}]","[6054, 212, 295, 392, 1436, 1339, 7307, 2794, 3454, 3993, 11036, 13014, 13073, 14712, 15016, 33476, 33479, 155209, 155410, 163933, 166471, 178863, 180413, 180791, 196319, 210200, 213873, 218099, 221039, 296445, 308599, 311548]","[18, 10749, 35]",PG,2016-10-20
tt4562518,2016,118.0,,,"[10188, 22031, 87318, 52162, 33916, 6458, 981, 65091]",es,"['AR', 'ES']","[{'id': 1457004, 'popularity': 0.2721}, {'id': 1659287, 'popularity': 0.2109}, {'id': 1659288, 'popularity': 0.154}]","[{'id': 584193, 'popularity': 0.458}, {'id': 584191, 'popularity': 0.3479}]",[],"[35, 18]",,2016-09-08
tt4565520,2017,88.0,,,"[53152, 13238, 13240, 33]",en,['US'],"[{'id': 974317, 'popularity': 1.3439}, {'id': 109513, 'popularity': 8.3406}, {'id': 26970, 'popularity': 1.2191}]","[{'id': 3905, 'popularity': 3.1102}]","[271, 9799, 7312, 9823]","[35, 10749]",R,2017-09-01
tt4572820,2016,111.0,,,[7525],en,"['CA', 'US']","[{'id': 1748, 'popularity': 3.1118}, {'id': 1752, 'popularity': 5.0088}, {'id': 15344, 'popularity': 2.4596}]","[{'id': 1216745, 'popularity': 0.5418}]",[5565],[99],,2016-09-09
tt4575328,2018,94.0,,,"[105418, 105419, 25954, 5056, 44632]",en,"['US', 'GB']","[{'id': 51798, 'popularity': 4.7565}, {'id': 56650, 'popularity': 0.9038}, {'id': 13364, 'popularity': 0.7796}]","[{'id': 1174526, 'popularity': 0.1522}]","[310, 839, 5340, 14541, 245124]","[878, 53, 9648]",,2018-06-08
tt4578118,2016,102.0,,,"[59592, 8146, 75357, 59593]",en,"['CA', 'US']","[{'id': 87722, 'popularity': 6.2265}, {'id': 53, 'popularity': 3.1546}, {'id': 58356, 'popularity': 1.1026}]","[{'id': 67795, 'popularity': 0.3827}]","[2340, 3419, 9853, 10349, 10410]","[53, 878]",,2016-11-04
tt4585660,2015,99.0,,7585569.0,"[118, 758, 63596]",da,['DK'],"[{'id': 42095, 'popularity': 0.3887}, {'id': 89973, 'popularity': 0.5235}, {'id': 42094, 'popularity': 0.3386}]","[{'id': 206476, 'popularity': 0.2652}]",[],[35],,2015-09-24
tt4587366,2016,94.0,,,"[10339, 13161, 6626, 33]",en,"['GB', 'US']","[{'id': 78110, 'popularity': 4.0686}, {'id': 565426, 'popularity': 0.6562}, {'id': 19875, 'popularity': 0.5223}]","[{'id': 1088096, 'popularity': 0.3345}]","[5600, 779, 782, 212, 2708, 1930, 9748, 14955, 33476, 33705, 235335]","[28, 53]",R,2016-12-09
tt4587656,2017,86.0,10000000.0,,"[61377, 2251, 5, 6254, 10221, 10156]",en,['US'],"[{'id': 215055, 'popularity': 2.9391}, {'id': 180486, 'popularity': 1.5098}, {'id': 69899, 'popularity': 2.112}]","[{'id': 1138632, 'popularity': 0.0934}]","[3289, 207317, 307254, 311143]","[16, 35, 12, 10751, 14]",PG,2017-11-15
tt4590256,2021,88.0,,,"[14, 158529]",en,['US'],"[{'id': 2773990, 'popularity': 1.5597}, {'id': 1130555, 'popularity': 1.2767}, {'id': 74929, 'popularity': 2.1744}]","[{'id': 54050, 'popularity': 1.7155}]","[6270, 9714, 10266, 34130, 253419, 281796, 325796, 325800, 325802]","[35, 10749]",,2021-08-27
tt4593060,2022,105.0,,,"[2, 1473, 11395]",en,['US'],"[{'id': 24045, 'popularity': 4.7348}, {'id': 31, 'popularity': 13.074}, {'id': 2382044, 'popularity': 0.6779}]","[{'id': 24, 'popularity': 2.0356}]","[818, 2710, 4344, 6300, 209220, 245230, 267848, 376005]","[14, 12, 10751]",PG,2022-09-07
tt4594834,2015,127.0,,,"[4319, 911, 20580]",en,['US'],"[{'id': 970219, 'popularity': 1.0291}, {'id': 36811, 'popularity': 1.1679}, {'id': 10814, 'popularity': 2.7267}]","[{'id': 5281, 'popularity': 2.5249}]",[520],"[18, 80, 35]",R,2015-12-04
tt4595186,2022,113.0,,,"[149779, 100610, 123244]",en,['US'],"[{'id': 18973, 'popularity': 5.5789}, {'id': 1590225, 'popularity': 0.6897}, {'id': 168877, 'popularity': 1.5049}]","[{'id': 77964, 'popularity': 0.349}]","[570, 2687, 11696, 9748, 11322, 12365, 171676, 207078, 240315, 247152, 314332]","[18, 53, 9648]",R,2022-09-30
tt4595882,2018,106.0,,8586944.0,"[41640, 22213]",en,['US'],"[{'id': 55536, 'popularity': 2.1066}, {'id': 20766, 'popularity': 2.5479}, {'id': 178614, 'popularity': 0.8468}]","[{'id': 177532, 'popularity': 0.3399}]","[242, 818, 977, 5565, 9672, 10818, 33457, 187056, 194998, 195537, 247152]","[18, 80, 35]",R,2018-10-19
tt4596814,2015,162.0,,,[69898],te,['IN'],"[{'id': 108215, 'popularity': 1.5253}, {'id': 225312, 'popularity': 1.5699}, {'id': 1054336, 'popularity': 0.4839}]","[{'id': 116923, 'popularity': 0.5803}]",[],"[18, 28, 35, 10751]",,2015-04-09
tt4610378,2018,123.0,,,"[29326, 5573, 22071, 107563, 81406, 108973]",nl,['NL'],"[{'id': 116202, 'popularity': 0.5638}, {'id': 46461, 'popularity': 0.3567}, {'id': 45751, 'popularity': 0.7336}]","[{'id': 54874, 'popularity': 0.1722}]","[380, 836, 1956, 9672, 9905, 189422, 191845, 207883, 214810, 254255]","[10752, 18]",R,2018-03-08
tt4610748,2017,94.0,,52966.0,"[61203, 6623]",en,['CA'],"[{'id': 16501, 'popularity': 1.9996}, {'id': 11023, 'popularity': 3.705}, {'id': 111090, 'popularity': 0.9367}]","[{'id': 1498167, 'popularity': 0.2843}]","[798, 1930, 1812, 5340, 4862, 9853, 10349, 10941, 12553, 15271, 178848, 222334, 251619, 288394, 309487, 367994, 367995, 367996]","[53, 27, 878]",,2018-07-20
tt4613254,2016,129.0,,361878.0,"[96298, 6181]",is,"['DK', 'IS']","[{'id': 1669829, 'popularity': 0.2643}, {'id': 1669831, 'popularity': 0.1879}, {'id': 1669834, 'popularity': 0.0281}]","[{'id': 1291496, 'popularity': 0.1119}]","[6054, 5746, 10683, 13088, 18068, 157303, 158718, 163037]","[10749, 18]",,2016-12-28
tt4614584,2022,122.0,,,"[10067, 86902, 34886]",en,['US'],"[{'id': 1331457, 'popularity': 3.1401}, {'id': 1425934, 'popularity': 5.2002}, {'id': 1382755, 'popularity': 0.7112}]","[{'id': 1223175, 'popularity': 0.5985}]","[158372, 325772]","[10749, 18]",PG-13,2022-07-29
tt4618398,2015,95.0,,38362448.0,"[3234, 2883, 12502, 155586, 1778, 2918, 3034, 882]",ja,['JP'],"[{'id': 1201637, 'popularity': 1.3159}, {'id': 1246233, 'popularity': 1.4964}, {'id': 82055, 'popularity': 3.0737}]","[{'id': 1483924, 'popularity': 0.4582}]","[10278, 207826, 210024, 322942]","[12, 28, 16, 35, 14]",PG-13,2015-08-07
tt4621630,2016,105.0,,,[11651],es,['ES'],"[{'id': 3480, 'popularity': 0.5085}, {'id': 110129, 'popularity': 0.5253}, {'id': 6535, 'popularity': 0.3284}]","[{'id': 51896, 'popularity': 0.1106}]","[1930, 10941, 187056, 325765]","[9648, 53]",,2016-08-19
tt4621872,2016,116.0,,,"[19916, 67475, 155990]",it,['IT'],"[{'id': 5077, 'popularity': 0.7183}, {'id': 126983, 'popularity': 0.4021}, {'id': 129077, 'popularity': 0.235}]","[{'id': 83189, 'popularity': 0.6316}]",[],"[18, 35]",,2016-05-17
tt4622682,2019,111.0,,1594.0,"[738, 131001, 131002, 75357]",en,['US'],"[{'id': 52442, 'popularity': 2.1651}, {'id': 64295, 'popularity': 6.15}, {'id': 84407, 'popularity': 0.7785}]","[{'id': 131846, 'popularity': 0.1524}]","[14915, 160130, 189115]","[14, 10749]",,2019-05-31
tt4624366,2022,88.0,,138450.0,"[38159, 151767, 151768, 12128, 90423, 26945]",en,['US'],"[{'id': 6886, 'popularity': 3.9975}, {'id': 2116086, 'popularity': 0.1506}, {'id': 1070739, 'popularity': 0.1721}]","[{'id': 49281, 'popularity': 0.2279}]","[208611, 218174, 305126]","[27, 9648, 53]",PG-13,2022-05-13
tt4630444,2015,97.0,,30400.0,"[97, 72634, 22869]",en,['US'],"[{'id': 1108907, 'popularity': 2.1544}, {'id': 109868, 'popularity': 1.3779}, {'id': 90498, 'popularity': 2.7175}]","[{'id': 3026, 'popularity': 2.6459}]","[1803, 11494, 10649, 12670, 325824]","[18, 10749]",R,2016-05-06
tt4630550,2016,113.0,,,"[1926, 2695, 7115, 83, 792, 119267]",fr,['FR'],"[{'id': 68816, 'popularity': 0.7369}, {'id': 1607555, 'popularity': 0.1642}, {'id': 51325, 'popularity': 0.6655}]","[{'id': 56209, 'popularity': 0.521}, {'id': 45138, 'popularity': 0.4449}]",[],"[53, 18, 80]",,2016-10-05
tt4631532,2016,88.0,1400000.0,,"[84865, 72926]",es,['ES'],"[{'id': 17093, 'popularity': 0.8577}, {'id': 114463, 'popularity': 5.7677}, {'id': 1602, 'popularity': 0.668}]","[{'id': 144546, 'popularity': 0.2922}]",[],"[18, 10749]",,2016-02-08
tt4633690,2017,121.0,,,"[34625, 2266, 6735, 7295]",en,['US'],"[{'id': 12795, 'popularity': 3.9022}, {'id': 41556, 'popularity': 1.6157}, {'id': 19498, 'popularity': 8.8194}]","[{'id': 76422, 'popularity': 0.9564}]","[378, 387, 331, 9826, 10176, 11199, 10726, 14964, 15009, 15320, 156219, 160236, 161194, 184951, 206947, 207935, 208983, 316362, 325783]","[80, 18, 53]",R,2017-07-07
tt4635372,2015,109.0,,,"[22486, 68466, 7435, 88902, 94]",hi,['IN'],"[{'id': 150471, 'popularity': 0.7224}, {'id': 85879, 'popularity': 0.7153}, {'id': 1469935, 'popularity': 0.9382}]","[{'id': 1455337, 'popularity': 0.1835}]","[1415, 9673, 33720, 180492, 213286, 252106, 254406, 325190]",[18],PG-13,2015-07-24
tt4640206,2017,138.0,,,[86451],hi,['IN'],"[{'id': 1823902, 'popularity': 0.1821}, {'id': 1823903, 'popularity': 0.0387}, {'id': 1823904, 'popularity': 0.0453}]","[{'id': 195507, 'popularity': 0.2138}]","[6075, 5565, 5719, 230614, 231833]","[99, 18]",,2017-05-26
tt4642192,2018,120.0,,,"[13535, 16923, 41115, 11667, 22923, 851, 1080]",de,"['DE', 'GB']","[{'id': 5847, 'popularity': 1.4511}, {'id': 1185769, 'popularity': 0.979}, {'id': 83816, 'popularity': 0.88}]","[{'id': 18710, 'popularity': 0.1537}]","[6075, 5565, 9672, 10525, 13042, 208611, 227245, 250528]","[18, 10752, 36]",,2018-12-05
tt4648786,2019,125.0,17000000.0,,"[89141, 53583, 214539, 10146]",en,['US'],"[{'id': 1765068, 'popularity': 2.4087}, {'id': 1254614, 'popularity': 1.1443}, {'id': 1005852, 'popularity': 2.2801}]","[{'id': 51864, 'popularity': 0.9791}]","[531, 2831, 5565, 194469, 207928, 209430]","[18, 36]",PG-13,2019-11-01
tt4652532,2016,108.0,,,"[6896, 60843, 55244, 104, 10611, 44226, 2269]",en,"['CN', 'CA', 'FR']","[{'id': 231241, 'popularity': 0.742}, {'id': 1006864, 'popularity': 1.9811}, {'id': 543530, 'popularity': 4.1063}]","[{'id': 145821, 'popularity': 0.348}]","[13084, 14665, 273967]","[28, 12, 35, 10751, 14]",PG-13,2016-11-18
tt4652650,2017,93.0,,,"[846, 54454]",en,['US'],"[{'id': 501, 'popularity': 4.6181}, {'id': 59860, 'popularity': 2.7686}, {'id': 3051, 'popularity': 2.6929}]","[{'id': 168330, 'popularity': 0.3145}]","[582, 708, 1646, 3553, 11836, 12670, 15112, 46959, 178650, 210735, 217020, 223268, 241738, 327763, 329387, 342060]","[35, 18]",PG-13,2018-01-26
tt4659056,2016,119.0,10000000.0,,"[76, 640, 8288, 2801]",da,['DK'],"[{'id': 71158, 'popularity': 1.9668}, {'id': 1564, 'popularity': 1.1612}, {'id': 1610875, 'popularity': 0.078}]","[{'id': 99747, 'popularity': 0.3138}]","[10685, 5301, 6783, 170286, 201243, 207691]",[18],,2016-04-21
